address,공시가격,좌표,초등학교,중학교,고등학교,유치원,학원,병원,약국,보건소,헬스장,체육관,수영장,영화관,카페,공원,놀이터,도서관,백화점,대형마트,복합쇼핑센터,시장,사회복지관,경로당,어린이집
서울특별시 은평구 증산동,545418525.4,"37.584724,126.907223",1,2,0,1,38,22,8,0,1,0,1,0,16,0,2,5,0,0,0,0,0,9,1
서울특별시 은평구 진관동,727060011.6,"37.644355,126.936524",5,2,4,7,157,60,26,0,1,2,2,1,89,17,1,31,0,1,1,0,0,42,6
서울특별시 종로구 가회동,1045154726,"37.582235,126.984666",0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0
서울특별시 종로구 견지동,472690852,"37.573529,126.983065",0,0,0,0,1,7,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 경운동,364768269.2,"37.574538,126.986664",1,0,0,0,2,7,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 계동,557352500.4,"37.581321,126.987016",0,0,0,0,2,3,1,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 공평동,0,"37.571692,126.982996",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 관수동,151083333.3,"37.569200,126.990527",0,0,0,0,7,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0
서울특별시 종로구 관철동,535107142.9,"37.569182,126.986053",0,0,0,0,31,10,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,2,0
서울특별시 종로구 관훈동,0,"37.574336,126.984857",0,0,0,0,0,2,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 교남동,1686917604,"37.567917,126.965108",0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 교북동,595541644.3,"37.572612,126.960436",0,0,0,0,5,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 구기동,562671635.2,"37.609211,126.957246",0,0,0,0,6,5,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0
서울특별시 종로구 궁정동,0,"37.584381,126.971489",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
서울특별시 종로구 권농동,511066220,"37.575619,126.991498",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 낙원동,206950740.7,"37.572558,126.988732",0,0,0,0,5,4,2,0,0,0,0,2,11,0,0,0,0,0,0,0,0,6,0
서울특별시 종로구 내수동,768038670.6,"37.573113,126.971819",0,0,0,0,2,0,0,0,1,0,0,0,9,2,0,0,0,0,0,0,0,0,0
서울특별시 종로구 내자동,540000000,"37.575641,126.971177",0,0,0,0,5,8,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 누상동,288513055.2,"37.580478,126.965838",0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 누하동,384839655.9,"37.579423,126.968521",0,0,0,0,3,2,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 당주동,546255166.7,"37.571429,126.974570",0,0,0,0,0,12,2,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 도렴동,0,"37.572445,126.975158",0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 돈의동,193129431.7,"37.572085,126.990736",0,0,0,0,1,1,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 동숭동,457693697.3,"37.581654,127.005083",1,1,0,0,5,8,2,0,0,0,0,0,47,1,0,0,0,0,0,0,0,3,0
서울특별시 종로구 명륜1가,522404105.8,"37.588347,126.997733",0,0,0,0,15,6,2,0,0,0,0,0,9,0,1,0,0,0,0,0,0,1,0
서울특별시 종로구 명륜2가,603939716.3,"37.584521,126.998638",0,0,0,0,8,8,3,0,0,0,0,5,23,0,0,0,0,0,0,0,0,1,0
서울특별시 종로구 명륜3가,317026600.2,"37.588359,126.994739",0,0,0,0,3,1,2,0,0,0,0,0,9,1,1,1,0,0,0,0,0,2,0
서울특별시 종로구 명륜4가,487301923.5,"37.582225,127.000008",0,0,0,0,2,1,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,0
서울특별시 종로구 묘동,0,"37.572598,126.991715",0,0,0,0,9,2,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 무악동,610308928.3,"37.575906,126.959334",1,0,0,1,22,4,5,0,0,0,0,0,10,1,2,1,0,0,0,0,0,3,1
서울특별시 종로구 봉익동,0,"37.572398,126.992873",0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 부암동,571872716.9,"37.594148,126.964248",0,0,0,0,4,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,1,0
서울특별시 종로구 사간동,845776346.2,"37.577668,126.980593",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 사직동,627694283.6,"37.573711,126.966295",0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,0,0,0,0,0,1,0
서울특별시 종로구 삼청동,618216639.4,"37.585404,126.982123",0,0,0,0,1,0,0,0,0,0,0,0,28,1,0,1,0,0,0,0,0,1,0
서울특별시 종로구 서린동,0,"37.569668,126.979809",0,0,0,0,5,10,1,0,0,0,0,0,15,1,0,0,0,1,0,0,0,1,0
서울특별시 종로구 세종로,0,"37.572655,126.976742",0,0,0,0,0,6,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 소격동,914723556.8,"37.580122,126.981424",0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 송월동,92779891.3,"37.569779,126.965760",0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
서울특별시 종로구 수송동,469423003.9,"37.573994,126.981139",0,0,0,0,1,9,2,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0
서울특별시 종로구 숭인동,318046394.5,"37.575979,127.018802",0,0,0,1,14,26,7,0,1,0,0,0,19,2,0,3,0,0,0,1,0,7,0
서울특별시 종로구 신교동,307542995.3,"37.583911,126.968354",0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 신문로1가,387283578.4,"37.570366,126.973968",0,0,0,0,1,20,4,0,0,0,0,1,24,2,0,0,0,1,0,0,0,0,0
서울특별시 종로구 신문로2가,507334814.8,"37.571299,126.968815",0,0,0,0,1,0,0,0,2,0,0,2,13,1,0,0,0,0,0,0,0,0,0
서울특별시 종로구 신영동,391633158.5,"37.602696,126.961378",1,0,0,0,17,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 안국동,758292912.8,"37.577515,126.983939",0,0,0,0,0,4,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 연건동,77768158.37,"37.577500,127.000903",0,0,0,0,1,1,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0
서울특별시 종로구 연지동,195567390.1,"37.573590,126.999447",0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0
서울특별시 종로구 예지동,0,"37.569643,126.997971",0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,0,0
서울특별시 종로구 옥인동,478882267.1,"37.582175,126.967275",0,0,0,1,2,1,2,1,0,0,0,0,7,1,1,0,0,0,0,0,0,1,0
서울특별시 종로구 와룡동,1801521922,"37.576950,126.991141",0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0
서울특별시 종로구 운니동,289393597,"37.576159,126.989206",0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0
서울특별시 종로구 원남동,288785666.4,"37.575326,126.997429",0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 원서동,353972084.1,"37.581687,126.988696",0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,2,0
서울특별시 종로구 이화동,365604904,"37.577066,127.006358",0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,1,0
서울특별시 종로구 익선동,412876491.4,"37.574082,126.989819",0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0
서울특별시 종로구 인사동,3251938889,"37.571837,126.986206",0,0,0,0,4,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,5,0
서울특별시 종로구 인의동,484287448,"37.573102,126.997921",0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
서울특별시 종로구 장사동,930000000,"37.569411,126.993830",0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 재동,766337279.3,"37.578363,126.985575",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0
서울특별시 종로구 적선동,319890485.1,"37.576122,126.973453",0,0,0,0,0,12,3,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 종로1가,411937500,"37.570479,126.980434",0,0,0,0,2,17,6,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0
서울특별시 종로구 종로2가,0,"37.570195,126.986454",0,0,0,0,16,18,5,0,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0
서울특별시 종로구 종로3가,0,"37.570337,126.992072",0,0,0,0,8,18,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0
서울특별시 종로구 종로4가,0,"37.570618,126.998135",0,0,0,0,1,10,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 종로5가,123200000,"37.570540,127.003794",0,0,0,0,4,42,23,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 종로6가,696801495.5,"37.572572,127.006996",0,0,0,1,2,26,6,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0
서울특별시 종로구 중학동,0,"37.575301,126.979265",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 창성동,634676740.4,"37.580363,126.972065",0,0,0,0,1,3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 창신동,316694709.3,"37.574729,127.012062",2,0,1,2,14,51,16,0,1,0,0,0,30,0,3,1,0,0,0,1,1,10,2
서울특별시 종로구 청운동,915404550.1,"37.587111,126.969069",1,1,2,1,3,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,1
서울특별시 종로구 청진동,0,"37.571886,126.980676",0,0,0,0,2,17,5,0,0,0,0,0,31,1,0,0,0,0,0,0,0,1,0
서울특별시 종로구 체부동,430192493.3,"37.577645,126.970877",0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 충신동,270059772.3,"37.575189,127.006471",0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
서울특별시 종로구 통의동,687572240.1,"37.578307,126.972872",0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 통인동,793023254.7,"37.580141,126.970127",0,0,0,0,4,1,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0
서울특별시 종로구 팔판동,1465752028,"37.582882,126.980836",0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0
서울특별시 종로구 평동,960011377,"37.567121,126.967018",0,0,0,0,0,4,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 평창동,812755853,"37.610420,126.969837",0,0,0,0,25,8,3,0,1,0,0,0,45,4,3,1,0,0,0,0,0,3,0
서울특별시 종로구 필운동,547547937,"37.577076,126.968848",1,0,0,2,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2
서울특별시 종로구 행촌동,231415051.3,"37.574294,126.962469",0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2,0
서울특별시 종로구 혜화동,580048467.1,"37.587955,127.001157",1,2,3,3,14,12,4,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,3
서울특별시 종로구 홍지동,462035955,"37.600310,126.957773",1,1,1,2,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2
서울특별시 종로구 홍파동,944864160.3,"37.571862,126.965154",0,0,0,0,8,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 화동,716409654.6,"37.580693,126.982268",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0
서울특별시 종로구 효자동,633377237.4,"37.582416,126.971670",0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
서울특별시 종로구 효제동,276767742.5,"37.572859,127.003417",1,0,0,0,1,0,0,0,1,0,0,0,6,0,1,1,0,0,0,0,0,2,0
서울특별시 중구 광희동1가,75092857.14,"37.565194,127.005069",0,0,0,0,0,1,1,0,0,1,0,0,5,0,1,1,0,0,0,0,0,1,0
서울특별시 중구 광희동2가,97642457.23,"37.563799,127.008655",0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 남대문로1가,0,"37.567451,126.982976",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 남대문로2가,0,"37.563785,126.981752",0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
서울특별시 중구 남대문로3가,0,"37.561033,126.978259",0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 남대문로4가,0,"37.560635,126.976863",0,0,0,0,0,6,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0
서울특별시 중구 남대문로5가,910674775.6,"37.557154,126.974366",0,0,0,0,0,22,5,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 남산동1가,854087719.3,"37.559260,126.984605",0,0,0,0,0,8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 남산동2가,549590543.4,"37.558534,126.985813",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0
서울특별시 중구 남산동3가,2980000000,"37.560392,126.987105",0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 남창동,449924731.2,"37.558450,126.977464",0,0,0,1,0,16,5,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 남학동,835604329,"37.560410,126.990860",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 다동,0,"37.567577,126.981026",0,0,0,0,2,8,2,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0
서울특별시 중구 만리동1가,485021986.7,"37.556408,126.967319",0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
서울특별시 중구 만리동2가,605366869.5,"37.553986,126.964150",0,0,0,0,0,4,1,0,0,1,1,0,7,3,0,1,0,0,0,0,0,1,0
서울특별시 중구 명동1가,7500000000,"37.564135,126.984148",0,0,0,0,0,10,4,0,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0
서울특별시 중구 명동2가,0,"37.562880,126.984505",0,0,0,0,0,20,3,0,0,0,0,1,29,0,0,0,0,0,1,0,0,0,0
서울특별시 중구 무교동,0,"37.567732,126.979171",0,0,0,0,1,17,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
서울특별시 중구 무학동,180467033,"37.564149,127.015091",0,0,0,0,0,7,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 묵정동,340408098.9,"37.561401,127.000871",0,0,0,0,3,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 방산동,0,"37.568469,127.001903",0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 봉래동1가,0,"37.558687,126.972589",0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 봉래동2가,0,"37.557841,126.970620",0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,1,1,0,0,0,0
서울특별시 중구 북창동,1870000000,"37.562500,126.978056",0,0,0,0,1,2,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 산림동,571079936.1,"37.567564,126.996085",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 삼각동,0,"37.567588,126.983748",0,0,0,0,0,3,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
서울특별시 중구 서소문동,2900000000,"37.563075,126.974142",0,0,0,0,1,23,5,0,0,0,0,0,33,1,0,0,0,0,0,0,0,1,0
서울특별시 중구 소공동,0,"37.563731,126.980135",0,0,0,0,1,7,2,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0
서울특별시 중구 수표동,9133335000,"37.567358,126.989674",0,0,0,0,0,2,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 수하동,0,"37.567242,126.984082",0,0,0,0,2,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
서울특별시 중구 순화동,534177727.3,"37.562471,126.970566",0,0,0,0,0,8,1,0,0,0,1,0,16,1,1,0,0,0,0,0,0,1,0
서울특별시 중구 신당동,493862428.7,"37.559441,127.013427",6,5,5,7,97,121,40,2,4,4,0,0,157,5,6,10,0,0,1,0,2,29,7
서울특별시 중구 쌍림동,239902950.1,"37.563176,127.004625",0,0,0,0,0,5,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0
서울특별시 중구 예관동,401543509.8,"37.564357,126.998220",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
