,법정동명,공시가격
1098,경기도 여주시 상동,54953172.20543807
1099,경기도 여주시 연라동,61022222.22222222
1100,경기도 여주시 연양동,112795787.54578754
1101,경기도 여주시 오학동,126937714.5659637
1102,경기도 여주시 월송동,93773738.4356602
1103,경기도 여주시 점동면 성신리,32851250.0
1104,경기도 여주시 점동면 청안리,35179861.11111111
1105,경기도 여주시 점봉동,75471567.51384354
1106,경기도 여주시 창동,44694038.92944039
1107,경기도 여주시 천송동,111078313.79621279
1108,경기도 여주시 하동,81933814.40517941
1109,경기도 여주시 현암동,94253544.6854031
1110,경기도 여주시 홍문동,93143085.91609327
1111,경기도 여주시 흥천면 상백리,27261904.76190476
1112,경기도 여주시 흥천면 효지리,27551562.5
1113,경기도 연천군 백학면 노곡리,70482407.4074074
1114,경기도 연천군 백학면 두일리,71946590.9090909
1115,경기도 연천군 신서면 대광리,11389583.333333336
1116,경기도 연천군 신서면 도신리,25493412.16216216
1117,경기도 연천군 연천읍 상리,15710625.0
1118,경기도 연천군 연천읍 옥산리,49585357.98122066
1119,경기도 연천군 연천읍 차탄리,25300193.14340898
1120,경기도 연천군 연천읍 현가리,45093827.16049383
1121,경기도 연천군 전곡읍 은대리,47311168.07537758
1122,경기도 연천군 전곡읍 전곡리,53632393.12956154
1123,경기도 연천군 청산면 궁평리,12770657.89473684
1124,경기도 연천군 청산면 백의리,51061867.0886076
1125,경기도 연천군 청산면 초성리,59730187.31988473
1126,경기도 오산시 가수동,107846216.6353767
1127,경기도 오산시 가장동,43760400.0
1128,경기도 오산시 갈곶동,115890752.7430467
1129,경기도 오산시 고현동,124659629.67708868
1130,경기도 오산시 궐동,102387410.75178497
1131,경기도 오산시 금암동,131860511.71944892
1132,경기도 오산시 내삼미동,173453587.11566618
1133,경기도 오산시 누읍동,83352301.63052183
1134,경기도 오산시 벌음동,23812500.0
1135,경기도 오산시 부산동,132819782.95676926
1136,경기도 오산시 서동,89562342.44180697
1137,경기도 오산시 세교동,161050039.67204443
1138,경기도 오산시 수청동,135136301.2291574
1139,경기도 오산시 양산동,189629858.54064447
1140,경기도 오산시 오산동,120861774.31337634
1141,경기도 오산시 외삼미동,250654432.52399772
1142,경기도 오산시 원동,125871012.42299962
1143,경기도 오산시 은계동,75662949.11984567
1144,경기도 오산시 지곶동,170672682.92682928
1145,경기도 오산시 청학동,44256274.27346993
1146,경기도 오산시 청호동,139531885.0018608
1147,경기도 오산시 탑동,33354617.11711712
1148,경기도 용인시 기흥구 고매동,158923792.50180858
1149,경기도 용인시 기흥구 공세동,197822245.51687765
1150,경기도 용인시 기흥구 구갈동,247070063.2097513
1151,경기도 용인시 기흥구 농서동,93520185.0881788
1152,경기도 용인시 기흥구 동백동,211533994.62741393
1153,경기도 용인시 기흥구 마북동,270496099.80135715
1154,경기도 용인시 기흥구 보라동,215948720.398043
1155,경기도 용인시 기흥구 보정동,394191019.3565884
1156,경기도 용인시 기흥구 상갈동,181507714.07297096
1157,경기도 용인시 기흥구 상하동,181663377.84543
1158,경기도 용인시 기흥구 서천동,231370552.31896994
1159,경기도 용인시 기흥구 신갈동,192749211.33916983
1160,경기도 용인시 기흥구 언남동,249974758.32438242
1161,경기도 용인시 기흥구 영덕동,240160349.02735087
1162,경기도 용인시 기흥구 중동,273994297.7370998
1163,경기도 용인시 기흥구 지곡동,186334180.21680215
1164,경기도 용인시 기흥구 청덕동,146403884.18379653
1165,경기도 용인시 기흥구 하갈동,193072057.6353353
1166,경기도 용인시 수지구 고기동,193971119.133574
1167,경기도 용인시 수지구 동천동,360040757.25900114
1168,경기도 용인시 수지구 상현동,316183417.7786185
1169,경기도 용인시 수지구 성복동,456568909.35962814
1170,경기도 용인시 수지구 신봉동,330682830.93053734
1171,경기도 용인시 수지구 죽전동,282174788.55886096
1172,경기도 용인시 수지구 풍덕천동,282441067.5470677
1173,경기도 용인시 처인구 고림동,114980815.27052484
1174,경기도 용인시 처인구 김량장동,101330814.64837214
1175,경기도 용인시 처인구 남동,140921468.46478683
1176,경기도 용인시 처인구 남사면 봉무리,45467599.27797834
1177,경기도 용인시 처인구 남사면 북리,46945600.0
1178,경기도 용인시 처인구 남사면 아곡리,170119456.39421198
1179,경기도 용인시 처인구 남사면 완장리,175965026.2018683
1180,경기도 용인시 처인구 남사면 원암리,33675438.596491225
1181,경기도 용인시 처인구 남사읍 봉무리,61701000.0
1182,경기도 용인시 처인구 남사읍 북리,45608000.0
1183,경기도 용인시 처인구 남사읍 아곡리,240867387.75510204
1184,경기도 용인시 처인구 남사읍 완장리,235510138.9838232
1185,경기도 용인시 처인구 남사읍 원암리,37294736.84210526
1186,경기도 용인시 처인구 마평동,91068386.830629
1187,경기도 용인시 처인구 모현면 갈담리,62489117.29141475
1188,경기도 용인시 처인구 모현면 능원리,95180851.0638298
1189,경기도 용인시 처인구 모현면 동림리,81484657.34742585
1190,경기도 용인시 처인구 모현면 매산리,61542207.79220779
1191,경기도 용인시 처인구 모현면 왕산리,76035957.86992708
1192,경기도 용인시 처인구 모현면 일산리,142185244.89482573
1193,경기도 용인시 처인구 모현면 초부리,46464894.68405216
1194,경기도 용인시 처인구 모현읍 갈담리,65335862.06896552
1195,경기도 용인시 처인구 모현읍 능원리,128054750.12370114
1196,경기도 용인시 처인구 모현읍 동림리,108355815.13458608
1197,경기도 용인시 처인구 모현읍 매산리,62682727.27272727
1198,경기도 용인시 처인구 모현읍 오산리,214169260.70038912
1199,경기도 용인시 처인구 모현읍 왕산리,85188980.22661631
1200,경기도 용인시 처인구 모현읍 일산리,138656767.08633092
1201,경기도 용인시 처인구 모현읍 초부리,48562730.06134969
1202,경기도 용인시 처인구 백암면 근창리,44213113.18497248
1203,경기도 용인시 처인구 백암면 백봉리,39669047.61904762
1204,경기도 용인시 처인구 백암면 백암리,44305373.13432836
1205,경기도 용인시 처인구 삼가동,156427860.32418224
1206,경기도 용인시 처인구 양지면 남곡리,84064561.49488899
1207,경기도 용인시 처인구 양지면 송문리,62809210.52631578
1208,경기도 용인시 처인구 양지면 식금리,36472039.47368421
1209,경기도 용인시 처인구 양지면 양지리,61690842.77212517
1210,경기도 용인시 처인구 양지면 제일리,15958881.578947367
1211,경기도 용인시 처인구 양지면 주북리,56007916.66666666
1212,경기도 용인시 처인구 양지면 추계리,35528024.19354839
1213,경기도 용인시 처인구 역북동,128188475.83109748
1214,경기도 용인시 처인구 운학동,49854138.51351351
1215,경기도 용인시 처인구 원삼면 고당리,43075921.05263158
1216,경기도 용인시 처인구 원삼면 좌항리,45661776.64974619
1217,경기도 용인시 처인구 원삼면 죽능리,46268750.0
1218,경기도 용인시 처인구 유방동,65900717.72454736
1219,경기도 용인시 처인구 이동면 덕성리,43216666.66666666
1220,경기도 용인시 처인구 이동면 묘봉리,36500000.0
1221,경기도 용인시 처인구 이동면 송전리,116997607.41700728
1222,경기도 용인시 처인구 이동면 시미리,74483146.06741573
1223,경기도 용인시 처인구 이동면 어비리,61000000.0
1224,경기도 용인시 처인구 이동면 천리,96003136.43491895
1225,경기도 용인시 처인구 이동면 화산리,30718750.0
1226,경기도 용인시 처인구 이동읍 덕성리,49127777.77777778
1227,경기도 용인시 처인구 이동읍 묘봉리,37293750.0
1228,경기도 용인시 처인구 이동읍 송전리,104721395.52814189
1229,경기도 용인시 처인구 이동읍 시미리,84953846.15384616
1230,경기도 용인시 처인구 이동읍 어비리,65308333.33333334
1231,경기도 용인시 처인구 이동읍 천리,100075907.6877848
1232,경기도 용인시 처인구 이동읍 화산리,29371875.0
1233,경기도 용인시 처인구 포곡읍 금어리,56073295.45454545
1234,경기도 용인시 처인구 포곡읍 둔전리,97634290.90617567
1235,경기도 용인시 처인구 포곡읍 삼계리,75995960.58755091
1236,경기도 용인시 처인구 포곡읍 영문리,145847990.58348748
1237,경기도 용인시 처인구 포곡읍 전대리,60780859.95973778
1238,경기도 용인시 처인구 해곡동,127812500.0
1239,경기도 의왕시 고천동,129680291.88128528
1240,경기도 의왕시 내손동,297018500.82602966
1241,경기도 의왕시 삼동,121992687.5226278
1242,경기도 의왕시 오전동,195724132.58220884
1243,경기도 의왕시 왕곡동,200063879.8723439
1244,경기도 의왕시 월암동,67043042.07119741
1245,경기도 의왕시 이동,43761637.0292887
1246,경기도 의왕시 청계동,237698397.516873
1247,경기도 의왕시 초평동,162703180.21201414
1248,경기도 의왕시 포일동,281539162.2585804
1249,경기도 의왕시 학의동,336813436.9794558
1250,경기도 의정부시 가능동,114502056.46183756
1251,경기도 의정부시 금오동,137327430.02171952
1252,경기도 의정부시 낙양동,160132892.30706793
1253,경기도 의정부시 녹양동,129234333.48069896
1254,경기도 의정부시 민락동,149544191.70799533
1255,경기도 의정부시 신곡동,137972524.58878976
1256,경기도 의정부시 용현동,112661981.76478031
1257,경기도 의정부시 의정부동,86879997.12701468
1258,경기도 의정부시 장암동,133185792.99148546
1259,경기도 의정부시 호원동,157601440.32981974
1260,경기도 이천시 갈산동,123960771.55524184
1261,경기도 이천시 고담동,134488073.18726
1262,경기도 이천시 관고동,96291259.90089352
1263,경기도 이천시 단월동,27472063.25301205
1264,경기도 이천시 대월면 대대리,31137890.625
1265,경기도 이천시 대월면 대흥리,100342307.6923077
1266,경기도 이천시 대월면 사동리,72285899.11018637
1267,경기도 이천시 대월면 초지리,77637312.23713198
1268,경기도 이천시 대포동,21042045.454545453
1269,경기도 이천시 마장면 덕평리,41121438.645980254
1270,경기도 이천시 마장면 양촌리,35258245.614035085
1271,경기도 이천시 마장면 오천리,87059198.54280509
1272,경기도 이천시 마장면 이치리,71502923.97660819
1273,경기도 이천시 마장면 장암리,117333333.33333331
1274,경기도 이천시 마장면 표교리,32577083.33333333
1275,경기도 이천시 마장면 해월리,16723333.333333336
1276,경기도 이천시 모가면 서경리,37202604.16666666
1277,경기도 이천시 모가면 어농리,40238947.368421055
1278,경기도 이천시 모가면 진가리,34042897.72727273
1279,경기도 이천시 백사면 도지리,13056250.0
1280,경기도 이천시 백사면 모전리,79089412.20100129
1281,경기도 이천시 백사면 송말리,209232142.85714287
1282,경기도 이천시 백사면 조읍리,54297899.15966386
1283,경기도 이천시 백사면 현방리,36534606.48148149
1284,경기도 이천시 부발읍 가산리,71374285.71428572
1285,경기도 이천시 부발읍 가좌리,58033009.70873786
1286,경기도 이천시 부발읍 마암리,64314405.59440559
1287,경기도 이천시 부발읍 무촌리,52784370.52156165
1288,경기도 이천시 부발읍 신원리,40574065.67004805
1289,경기도 이천시 부발읍 신하리,94223794.29730745
1290,경기도 이천시 부발읍 아미리,151564132.8783621
1291,경기도 이천시 부발읍 응암리,53761209.01639345
1292,경기도 이천시 부발읍 죽당리,28944728.43450479
1293,경기도 이천시 사음동,70326122.62521589
1294,경기도 이천시 설성면 금당리,34696093.75
1295,경기도 이천시 송정동,121035111.87297004
1296,경기도 이천시 신둔면 고척리,87397500.0
1297,경기도 이천시 신둔면 남정리,49177399.75698663
1298,경기도 이천시 신둔면 도봉리,101181709.55882353
1299,경기도 이천시 신둔면 도암리,98804491.89985272
1300,경기도 이천시 신둔면 마교리,51902857.14285714
1301,경기도 이천시 신둔면 소정리,92594444.44444443
1302,경기도 이천시 신둔면 수광리,61247273.18846707
1303,경기도 이천시 신둔면 수남리,40332232.44147157
1304,경기도 이천시 신둔면 수하리,97809746.6640882
1305,경기도 이천시 안흥동,114257257.22116044
1306,경기도 이천시 율면 고당리,22647656.25
1307,경기도 이천시 장록동,45817429.57746479
1308,경기도 이천시 장호원읍 노탑리,46062280.042111605
1309,경기도 이천시 장호원읍 선읍리,17192500.0
1310,경기도 이천시 장호원읍 오남리,48566447.36842106
1311,경기도 이천시 장호원읍 이황리,33373958.33333333
1312,경기도 이천시 장호원읍 장호원리,49349857.44155104
1313,경기도 이천시 장호원읍 진암리,76771861.38115992
1314,경기도 이천시 중리동,82207548.24063565
1315,경기도 이천시 증일동,187122315.03579956
1316,경기도 이천시 증포동,140833346.14546898
1317,경기도 이천시 진리동,41733492.44232299
1318,경기도 이천시 창전동,64758119.34163997
1319,경기도 이천시 호법면 매곡리,37103915.66265061
1320,경기도 이천시 호법면 안평리,29479725.609756093
1321,경기도 이천시 호법면 유산리,98850861.5567439
1322,경기도 이천시 호법면 후안리,47648615.67339277
1323,경기도 파주시 검산동,102009233.33642349
1324,경기도 파주시 광탄면 분수리,38197395.833333336
1325,경기도 파주시 광탄면 신산리,62682226.91121572
1326,경기도 파주시 광탄면 영장리,75134920.63492064
1327,경기도 파주시 광탄면 용미리,127904761.90476193
1328,경기도 파주시 교하동,61581318.68131868
1329,경기도 파주시 교하읍 교하리,48466759.00277008
1330,경기도 파주시 교하읍 다율리,256922291.83508492
1331,경기도 파주시 교하읍 동패리,230270037.19986472
1332,경기도 파주시 교하읍 목동리,294239932.88590604
1333,경기도 파주시 교하읍 문발리,139440287.65970472
1334,경기도 파주시 교하읍 산남리,143458333.33333334
1335,경기도 파주시 교하읍 상지석리,74790213.72328459
1336,경기도 파주시 교하읍 야당리,229707804.6905037
1337,경기도 파주시 교하읍 와동리,205077594.40369463
1338,경기도 파주시 군내면 백연리,30907894.73684211
1339,경기도 파주시 금능동,99069710.35837016
1340,경기도 파주시 금릉동,97626347.04200572
1341,경기도 파주시 금촌동,120878970.84061688
1342,경기도 파주시 다율동,191243976.10921505
1343,경기도 파주시 당하동,177387894.7368421
1344,경기도 파주시 동패동,183509379.22220197
1345,경기도 파주시 맥금동,118534615.3846154
1346,경기도 파주시 목동동,208439998.53528145
1347,경기도 파주시 문발동,145062401.21580547
1348,경기도 파주시 문산읍 내포리,62571428.57142858
1349,경기도 파주시 문산읍 당동리,124468581.29820052
1350,경기도 파주시 문산읍 문산리,106363620.7121998
1351,경기도 파주시 문산읍 선유리,88286032.41197762
1352,경기도 파주시 문산읍 운천리,36355706.52173913
1353,경기도 파주시 문산읍 임진리,34000000.0
1354,경기도 파주시 법원읍 가야리,43753517.32413379
1355,경기도 파주시 법원읍 갈곡리,10000000.0
1356,경기도 파주시 법원읍 대능리,37449772.13541666
1357,경기도 파주시 법원읍 법원리,48091241.44672532
1358,경기도 파주시 산남동,188478260.8695652
1359,경기도 파주시 상지석동,117862777.21774194
1360,경기도 파주시 서패동,128220454.54545456
1361,경기도 파주시 송촌동,178800000.0
1362,경기도 파주시 신촌동,53476964.28571428
1363,경기도 파주시 아동동,126361930.320262
1364,경기도 파주시 야당동,212342702.65395305
1365,경기도 파주시 야동동,85306175.09539421
1366,경기도 파주시 와동동,208235918.7224709
1367,경기도 파주시 월롱면 덕은리,58004973.11827957
1368,경기도 파주시 월롱면 영태리,45491303.13976105
1369,경기도 파주시 적성면 구읍리,45844186.97562925
1370,경기도 파주시 적성면 마지리,39065170.940170944
1371,경기도 파주시 조리읍 뇌조리,37479027.777777776
1372,경기도 파주시 조리읍 능안리,35536160.52958213
1373,경기도 파주시 조리읍 대원리,159352333.92813691
1374,경기도 파주시 조리읍 등원리,58677934.50881612
1375,경기도 파주시 조리읍 봉일천리,95698534.21303225
1376,경기도 파주시 조리읍 오산리,38086759.92192583
1377,경기도 파주시 조리읍 장곡리,83627347.09777951
1378,경기도 파주시 탄현면 갈현리,107713750.0
1379,경기도 파주시 탄현면 금승리,49045263.15789474
1380,경기도 파주시 탄현면 대동리,295722656.25
1381,경기도 파주시 탄현면 법흥리,113022755.19848771
1382,경기도 파주시 탄현면 축현리,73741176.47058824
1383,경기도 파주시 파주읍 봉서리,123197850.25945143
1384,경기도 파주시 파주읍 봉암리,139903030.3030303
1385,경기도 파주시 파주읍 연풍리,60930546.67519181
1386,경기도 파주시 파주읍 파주리,48994398.05149617
1387,경기도 파주시 파평면 금파리,28975000.0
1388,경기도 파주시 파평면 덕천리,92913846.15384616
1389,경기도 파주시 하지석동,58275510.20408163
1390,경기도 평택시 가재동,119768137.89258502
1391,경기도 평택시 고덕면 궁리,92186733.18424222
1392,경기도 평택시 고덕면 당현리,133171715.1454363
1393,경기도 평택시 고덕면 동고리,31690320.51282051
1394,경기도 평택시 고덕면 두릉리,101938578.68020304
1395,경기도 평택시 고덕면 문곡리,231196000.0
1396,경기도 평택시 고덕면 방축리,43238020.833333336
1397,경기도 평택시 고덕면 여염리,315767804.87804884
1398,경기도 평택시 고덕면 율포리,105629629.62962964
1399,경기도 평택시 고덕면 좌교리,33525046.38218924
1400,경기도 평택시 고덕면 해창리,36886945.81280788
1401,경기도 평택시 군문동,90859486.19413608
1402,경기도 평택시 독곡동,97343823.00242679
1403,경기도 평택시 동삭동,155636190.5916586
1404,경기도 평택시 모곡동,30333521.126760565
1405,경기도 평택시 비전동,117977211.50201426
1406,경기도 평택시 서정동,79080992.5810913
1407,경기도 평택시 서탄면 금각리,46362500.0
1408,경기도 평택시 서탄면 금암리,33299069.76744186
1409,경기도 평택시 서탄면 내천리,35739062.5
1410,경기도 평택시 서탄면 마두리,14351414.47368421
1411,경기도 평택시 서탄면 수월암리,24930809.85915493
1412,경기도 평택시 서탄면 장등리,110965097.5889782
1413,경기도 평택시 서탄면 적봉리,106070351.75879396
1414,경기도 평택시 세교동,100233959.41706708
1415,경기도 평택시 소사동,200357019.47813305
1416,경기도 평택시 신대동,29241771.019678
1417,경기도 평택시 신장동,83127331.4715535
1418,경기도 평택시 안중읍 금곡리,50473296.63212435
1419,경기도 평택시 안중읍 성해리,38601562.5
1420,경기도 평택시 안중읍 송담리,134853125.93478912
1421,경기도 평택시 안중읍 안중리,46628352.70245342
1422,경기도 평택시 안중읍 용성리,58571428.57142858
1423,경기도 평택시 안중읍 학현리,43127560.473494604
1424,경기도 평택시 안중읍 현화리,110414280.15821184
1425,경기도 평택시 오성면 교포리,27958333.33333333
1426,경기도 평택시 오성면 길음리,173200000.0
1427,경기도 평택시 오성면 숙성리,67822236.58694246
1428,경기도 평택시 오성면 신리,17061250.0
1429,경기도 평택시 오성면 죽리,65006923.30647568
1430,경기도 평택시 용이동,181964455.66424742
1431,경기도 평택시 유천동,23757812.5
1432,경기도 평택시 이충동,115170238.30426812
1433,경기도 평택시 장당동,141913128.32763124
1434,경기도 평택시 장안동,186430637.9863731
1435,경기도 평택시 죽백동,194647902.3455401
1436,경기도 평택시 지산동,91641577.33166768
1437,경기도 평택시 지제동,68941666.66666667
1438,경기도 평택시 진위면 가곡리,44211551.89620759
1439,경기도 평택시 진위면 갈곶리,80901648.96939413
1440,경기도 평택시 진위면 견산리,47866716.97011002
1441,경기도 평택시 진위면 봉남리,40789306.029579066
1442,경기도 평택시 진위면 신리,32764666.66666667
1443,경기도 평택시 진위면 하북리,40708140.14752371
1444,경기도 평택시 청룡동,60292500.0
1445,경기도 평택시 청북면 삼계리,52500000.0
1446,경기도 평택시 청북면 어연리,69907514.45086706
1447,경기도 평택시 청북면 옥길리,133628666.46507408
1448,경기도 평택시 청북면 한산리,42127472.52747253
1449,경기도 평택시 청북면 현곡리,28872933.88429752
1450,경기도 평택시 청북읍 삼계리,53020000.0
1451,경기도 평택시 청북읍 어연리,79128800.0
1452,경기도 평택시 청북읍 옥길리,129695700.83802088
1453,경기도 평택시 청북읍 한산리,45734579.43925234
1454,경기도 평택시 청북읍 현곡리,38551833.74083129
1455,경기도 평택시 칠괴동,127594801.64158688
1456,경기도 평택시 칠원동,112768471.18590252
1457,경기도 평택시 통복동,92988029.0543372
1458,경기도 평택시 팽성읍 객사리,46998591.85286299
1459,경기도 평택시 팽성읍 근내리,153402675.27675277
1460,경기도 평택시 팽성읍 남산리,65038164.94109247
1461,경기도 평택시 팽성읍 노양리,164500000.0
1462,경기도 평택시 팽성읍 노와리,368418269.2307692
1463,경기도 평택시 팽성읍 대사리,194151923.07692307
1464,경기도 평택시 팽성읍 동창리,391551282.0512821
1465,경기도 평택시 팽성읍 두리,226243119.26605505
1466,경기도 평택시 팽성읍 두정리,68920720.72072072
1467,경기도 평택시 팽성읍 본정리,111475220.58823527
1468,경기도 평택시 팽성읍 석근리,223490909.0909091
1469,경기도 평택시 팽성읍 송화리,102701568.0479445
1470,경기도 평택시 팽성읍 신호리,279686520.37617546
1471,경기도 평택시 팽성읍 안정리,80373286.37225685
1472,경기도 평택시 팽성읍 원정리,180581658.29145733
1473,경기도 평택시 팽성읍 추팔리,55662962.96296296
1474,경기도 평택시 팽성읍 평궁리,40352147.239263795
1475,경기도 평택시 평택동,139645118.91857424
1476,경기도 평택시 포승면 내기리,83156589.14728682
1477,경기도 평택시 포승면 도곡리,84572245.32224533
1478,경기도 평택시 포승면 만호리,64733050.84745762
1479,경기도 평택시 포승면 방림리,92640625.0
1480,경기도 평택시 포승면 석정리,43917333.333333336
1481,경기도 평택시 포승면 원정리,18822580.64516129
1482,경기도 평택시 포승면 희곡리,40000000.0
1483,경기도 평택시 포승읍 내기리,95158728.68217054
1484,경기도 평택시 포승읍 도곡리,85850927.49629001
1485,경기도 평택시 포승읍 만호리,54252901.33028646
1486,경기도 평택시 포승읍 방림리,99911215.27777778
1487,경기도 평택시 포승읍 석정리,50448672.737841494
1488,경기도 평택시 포승읍 원정리,31929139.072847687
1489,경기도 평택시 포승읍 희곡리,51119166.66666666
1490,경기도 평택시 합정동,93661454.29678597
1491,경기도 평택시 현덕면 권관리,46982369.14600551
1492,경기도 평택시 현덕면 도대리,82642896.17486338
1493,경기도 평택시 현덕면 인광리,32344014.86988848
1494,경기도 평택시 현덕면 화양리,27755468.75
1495,경기도 포천시 가산면 감암리,22304913.67861886
1496,경기도 포천시 가산면 마산리,58198881.5600803
1497,경기도 포천시 가산면 방축리,35256566.8202765
1498,경기도 포천시 가산면 정교리,28426428.57142857
1499,경기도 포천시 관인면 초과리,13546354.166666664
1500,경기도 포천시 관인면 탄동리,14085307.125307124
1501,경기도 포천시 군내면 구읍리,134415061.72839507
1502,경기도 포천시 군내면 상성북리,192428571.42857143
1503,경기도 포천시 군내면 용정리,68520906.43274854
1504,경기도 포천시 군내면 직두리,35990178.57142857
1505,경기도 포천시 군내면 하성북리,33494217.289719626
1506,경기도 포천시 내촌면 내리,46183288.77005348
1507,경기도 포천시 내촌면 음현리,159925000.0
1508,경기도 포천시 동교동,35605592.10526316
1509,경기도 포천시 선단동,52811045.25862069
1510,경기도 포천시 설운동,28527717.39130435
1511,경기도 포천시 소흘읍 송우리,93664815.00781655
1512,경기도 포천시 소흘읍 이가팔리,41207173.12348668
1513,경기도 포천시 소흘읍 이곡리,90935197.36842103
1514,경기도 포천시 소흘읍 이동교리,77764592.76018101
1515,경기도 포천시 소흘읍 직동리,71581451.61290322
1516,경기도 포천시 소흘읍 초가팔리,57765508.14121396
1517,경기도 포천시 신북면 가채리,43755504.34201737
1518,경기도 포천시 신북면 계류리,28346759.259259254
1519,경기도 포천시 신북면 기지리,42989501.98843095
1520,경기도 포천시 신북면 만세교리,62500000.0
1521,경기도 포천시 신북면 신평리,33154166.66666667
1522,경기도 포천시 신읍동,68396342.93524887
1523,경기도 포천시 어룡동,34976163.57885224
1524,경기도 포천시 영북면 운천리,23404946.18766106
1525,경기도 포천시 영중면 성동리,13583333.333333336
1526,경기도 포천시 영중면 양문리,36435182.16421969
1527,경기도 포천시 영중면 영평리,41787500.0
1528,경기도 포천시 이동면 노곡리,39203125.0
1529,경기도 포천시 이동면 장암리,21689453.125
1530,경기도 포천시 일동면 기산리,51382834.38125179
1531,경기도 하남시 감북동,210704580.15267172
1532,경기도 하남시 감이동,540087826.0869565
1533,경기도 하남시 감일동,215174425.42787287
1534,경기도 하남시 광암동,204465346.53465343
1535,경기도 하남시 교산동,139828571.42857143
1536,경기도 하남시 덕풍동,248410277.81072107
1537,경기도 하남시 망월동,346707697.5094984
1538,경기도 하남시 미사동,157528823.52941176
1539,경기도 하남시 상사창동,260200000.0
1540,경기도 하남시 상산곡동,169699248.12030074
1541,경기도 하남시 선동,491899737.34263206
1542,경기도 하남시 신장동,250811415.60063177
1543,경기도 하남시 창우동,255002282.16012958
1544,경기도 하남시 천현동,148763148.47942755
1545,경기도 하남시 초이동,158830240.0
1546,경기도 하남시 춘궁동,183883333.3333333
1547,경기도 하남시 풍산동,492344242.07527727
1548,경기도 하남시 하산곡동,131265486.72566372
1549,경기도 하남시 학암동,655008620.9310466
1550,경기도 화성시 금곡동,77168750.0
1551,경기도 화성시 기산동,185874528.5629571
1552,경기도 화성시 기안동,127096144.26404937
1553,경기도 화성시 남양동,91024003.389941
1554,경기도 화성시 남양읍 남양리,131528745.93612546
1555,경기도 화성시 남양읍 무송리,90293078.32422586
1556,경기도 화성시 남양읍 북양리,114696666.66666669
1557,경기도 화성시 남양읍 송림리,46446543.77880184
1558,경기도 화성시 남양읍 신남리,130460860.68792209
1559,경기도 화성시 남양읍 안석리,47126666.66666666
1560,경기도 화성시 남양읍 온석리,30333333.33333333
1561,경기도 화성시 남양읍 활초리,73961651.91740413
1562,경기도 화성시 능동,195187487.9645156
1563,경기도 화성시 동탄면 금곡리,58841145.83333334
1564,경기도 화성시 동탄면 목리,74250737.46312684
1565,경기도 화성시 동탄면 방교리,53109523.80952381
1566,경기도 화성시 동탄면 송리,38713513.51351351
1567,경기도 화성시 동탄면 신리,61916666.66666666
1568,경기도 화성시 동탄면 오산리,162767001.87489352
1569,경기도 화성시 동탄면 중리,127643074.4270939
1570,경기도 화성시 동탄면 청계리,223082254.37928408
1571,경기도 화성시 마도면 금당리,84161111.11111109
1572,경기도 화성시 마도면 두곡리,76052116.57094236
1573,경기도 화성시 마도면 백곡리,28761538.46153846
1574,경기도 화성시 마도면 석교리,66153459.53002611
1575,경기도 화성시 마도면 슬항리,49330024.50980392
1576,경기도 화성시 마도면 쌍송리,96162500.0
1577,경기도 화성시 마도면 청원리,60845302.71398748
1578,경기도 화성시 매송면 야목리,51322648.22675613
1579,경기도 화성시 매송면 어천리,29910781.25
1580,경기도 화성시 매송면 원리,24336111.11111111
1581,경기도 화성시 매송면 원평리,40394852.76514245
1582,경기도 화성시 매송면 천천리,36523271.95089405
1583,경기도 화성시 목동,340418131.4712256
1584,경기도 화성시 무송동,78038518.51851852
1585,경기도 화성시 반송동,280525053.3574126
1586,경기도 화성시 반월동,213594233.527338
1587,경기도 화성시 반정동,49675737.70491803
1588,경기도 화성시 배양동,47578832.11678832
1589,경기도 화성시 병점동,144990772.27063158
1590,경기도 화성시 봉담읍 내리,36064583.333333336
1591,경기도 화성시 봉담읍 당하리,40031362.27544911
1592,경기도 화성시 봉담읍 동화리,130454984.4015106
1593,경기도 화성시 봉담읍 상기리,54456250.0
1594,경기도 화성시 봉담읍 상리,115817491.06344952
1595,경기도 화성시 봉담읍 수기리,73338450.07451566
1596,경기도 화성시 봉담읍 수영리,154922192.58468926
1597,경기도 화성시 봉담읍 와우리,144406456.94797716
1598,경기도 화성시 봉담읍 왕림리,42953717.42112483
1599,경기도 화성시 봉담읍 유리,101867669.39252336
1600,경기도 화성시 봉담읍 하가등리,98811607.14285716
1601,경기도 화성시 북양동,34725806.451612905
1602,경기도 화성시 비봉면 구포리,34571354.166666664
1603,경기도 화성시 비봉면 삼화리,64519503.33131436
1604,경기도 화성시 비봉면 양노리,98428543.9944134
1605,경기도 화성시 비봉면 자안리,25578977.272727273
1606,경기도 화성시 산척동,363851767.93938494
1607,경기도 화성시 새솔동,237136396.79066372
1608,경기도 화성시 서신면 궁평리,91485981.3084112
1609,경기도 화성시 서신면 매화리,40207153.96578538
1610,경기도 화성시 서신면 상안리,67598260.14913008
1611,경기도 화성시 서신면 송교리,96726548.67256635
1612,경기도 화성시 서신면 용두리,33101662.04986149
1613,경기도 화성시 서신면 장외리,82716666.66666667
1614,경기도 화성시 서신면 전곡리,34682812.5
1615,경기도 화성시 서신면 제부리,12029861.111111112
1616,경기도 화성시 석우동,295596683.13338035
1617,경기도 화성시 송동,378059920.45956695
1618,경기도 화성시 송림동,38211469.53405018
