,address,공시가격,좌표,초등학교,중학교,고등학교,유치원,학원,병원,약국,보건소,헬스장,체육관,수영장,영화관,카페,공원,놀이터,도서관,백화점,대형마트,복합쇼핑센터,시장,사회복지관,경로당,어린이집
536,경기도 수원시 팔달구 구천동,69105985.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
537,경기도 수원시 팔달구 남수동,75101898.73,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
538,경기도 수원시 팔달구 남창동,54560467.25,,1.0,0.0,0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
539,경기도 수원시 팔달구 매교동,102087062.5,,0.0,0.0,0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
540,경기도 수원시 팔달구 매산로1가,78309028.37,,0.0,0.0,0,0.0,29.0,39.0,15.0,0.0,0.0,0.0,0.0,4.0,53.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
541,경기도 수원시 팔달구 매산로2가,164539342.5,,0.0,0.0,0,0.0,38.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
542,경기도 수원시 팔달구 매산로3가,100010268.5,,1.0,0.0,0,1.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
543,경기도 수원시 팔달구 매탄동,0.0,,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,경기도 수원시 팔달구 매향동,60525770.17,,1.0,2.0,3,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
545,경기도 수원시 팔달구 북수동,60198762.52,,0.0,0.0,0,0.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
546,경기도 수원시 팔달구 세류동,0.0,,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,경기도 수원시 팔달구 신풍동,55626285.71,,0.0,0.0,0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
548,경기도 수원시 팔달구 영동,45109944.75,,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
549,경기도 수원시 팔달구 우만동,149476394.4,,3.0,1.0,2,5.0,107.0,56.0,18.0,0.0,3.0,0.0,0.0,0.0,61.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,5.0
550,경기도 수원시 팔달구 인계동,153785874.6,,2.0,0.0,1,3.0,109.0,177.0,43.0,0.0,10.0,0.0,0.0,2.0,130.0,3.0,6.0,1.0,0.0,2.0,2.0,0.0,0.0,15.0,3.0
551,경기도 수원시 팔달구 장안동,45879655.17,,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
552,경기도 수원시 팔달구 중동,133658677.7,,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,경기도 수원시 팔달구 지동,70852577.02,,1.0,0.0,0,2.0,28.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0
554,경기도 수원시 팔달구 팔달로1가,59673993.47,,0.0,0.0,0,0.0,6.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,경기도 수원시 팔달구 팔달로2가,151543478.3,,0.0,0.0,0,0.0,6.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,경기도 수원시 팔달구 팔달로3가,46190625.0,,0.0,0.0,0,0.0,5.0,13.0,5.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
557,경기도 수원시 팔달구 화서동,182532166.7,,5.0,5.0,3,6.0,157.0,74.0,25.0,0.0,3.0,0.0,1.0,0.0,54.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0
558,경기도 시흥시 거모동,68755539.19,,0.0,0.0,0,2.0,27.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
559,경기도 시흥시 계수동,86358974.36,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
560,경기도 시흥시 과림동,120561111.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
561,경기도 시흥시 광석동,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
562,경기도 시흥시 군자동,57750000.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
563,경기도 시흥시 금이동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
564,경기도 시흥시 논곡동,98288957.57,,0.0,0.0,0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
565,경기도 시흥시 능곡동,140369433.8,,0.0,0.0,0,3.0,45.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0
566,경기도 시흥시 대야동,137411947.9,,0.0,0.0,0,5.0,96.0,45.0,18.0,1.0,2.0,1.0,1.0,2.0,86.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0
567,경기도 시흥시 도창동,107096888.5,,1.0,0.0,0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
568,경기도 시흥시 매화동,70541891.07,,0.0,0.0,0,3.0,15.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
569,경기도 시흥시 목감동,130363958.2,,0.0,0.0,0,0.0,8.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
570,경기도 시흥시 무지내동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
571,경기도 시흥시 물왕동,94312500.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
572,경기도 시흥시 미산동,90502420.52,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
573,경기도 시흥시 방산동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
574,경기도 시흥시 배곧동,0.0,,0.0,0.0,0,9.0,255.0,52.0,14.0,0.0,2.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
575,경기도 시흥시 산현동,280525395.5,,1.0,0.0,0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0
576,경기도 시흥시 신천동,84895255.29,,0.0,0.0,0,5.0,55.0,64.0,19.0,0.0,3.0,0.0,0.0,0.0,66.0,4.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0
577,경기도 시흥시 안현동,323227272.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
578,경기도 시흥시 월곶동,122828341.0,,1.0,1.0,0,3.0,23.0,12.0,4.0,1.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0
579,경기도 시흥시 은행동,156646374.1,,2.0,2.0,2,9.0,174.0,55.0,18.0,0.0,1.0,0.0,2.0,0.0,62.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0
580,경기도 시흥시 장곡동,140141287.5,,0.0,0.0,0,4.0,78.0,14.0,8.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
581,경기도 시흥시 장현동,132774592.6,,0.0,0.0,0,5.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
582,경기도 시흥시 정왕동,142839067.8,,3.0,8.0,6,13.0,188.0,129.0,54.0,1.0,7.0,0.0,1.0,7.0,288.0,27.0,28.0,9.0,0.0,3.0,0.0,0.0,2.0,80.0,12.0
583,경기도 시흥시 조남동,172417012.9,,2.0,1.0,1,4.0,67.0,13.0,6.0,0.0,2.0,0.0,0.0,0.0,27.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0
584,경기도 시흥시 죽율동,198702973.0,,0.0,0.0,0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
585,경기도 시흥시 포동,88701722.81,,0.0,0.0,0,1.0,7.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
586,경기도 시흥시 하상동,139517491.9,,0.0,0.0,0,0.0,23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
587,경기도 시흥시 하중동,133218024.2,,0.0,0.0,0,3.0,21.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
588,경기도 안산시 건건동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,경기도 안산시 고잔동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,경기도 안산시 단원구 고잔동,180567345.5,,7.0,4.0,4,13.0,391.0,211.0,69.0,0.0,10.0,1.0,1.0,6.0,230.0,6.0,9.0,4.0,1.0,2.0,1.0,0.0,0.0,43.0,13.0
591,경기도 안산시 단원구 대부남동,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
592,경기도 안산시 단원구 대부동동,75877354.26,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
593,경기도 안산시 단원구 대부북동,60164309.21,,1.0,1.0,1,1.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
594,경기도 안산시 단원구 목내동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,경기도 안산시 단원구 선감동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
596,경기도 안산시 단원구 선부동,111518385.7,,6.0,4.0,2,10.0,88.0,86.0,33.0,0.0,2.0,1.0,0.0,0.0,47.0,5.0,10.0,4.0,0.0,1.0,0.0,0.0,1.0,27.0,10.0
597,경기도 안산시 단원구 성곡동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,경기도 안산시 단원구 신길동,142465995.9,,3.0,1.0,1,4.0,27.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,14.0,2.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,16.0,4.0
599,경기도 안산시 단원구 와동,75046732.03,,3.0,1.0,2,3.0,32.0,21.0,9.0,0.0,1.0,0.0,0.0,0.0,25.0,5.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0
600,경기도 안산시 단원구 원곡동,125781663.4,,2.0,2.0,1,2.0,43.0,57.0,27.0,0.0,1.0,0.0,0.0,0.0,57.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0
601,경기도 안산시 단원구 원시동,51897500.0,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,경기도 안산시 단원구 초지동,157075666.0,,4.0,2.0,1,9.0,114.0,42.0,17.0,0.0,7.0,0.0,0.0,0.0,57.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,13.0,9.0
603,경기도 안산시 단원구 풍도동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
604,경기도 안산시 단원구 화정동,141487500.0,,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
605,경기도 안산시 대부남동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,경기도 안산시 대부북동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,경기도 안산시 사동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,경기도 안산시 상록구 건건동,124270166.1,,2.0,0.0,0,3.0,29.0,15.0,6.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
609,경기도 안산시 상록구 본오동,106610894.0,,5.0,3.0,3,7.0,148.0,111.0,40.0,0.0,7.0,0.0,1.0,0.0,86.0,6.0,21.0,3.0,0.0,0.0,1.0,0.0,1.0,20.0,6.0
610,경기도 안산시 상록구 부곡동,82019047.79,,3.0,1.0,2,2.0,21.0,12.0,6.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0
611,경기도 안산시 상록구 사동,149726505.8,,7.0,5.0,1,13.0,130.0,39.0,17.0,0.0,2.0,0.0,1.0,0.0,103.0,8.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,30.0,13.0
612,경기도 안산시 상록구 사사동,89308369.23,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
613,경기도 안산시 상록구 성포동,159971425.3,,3.0,1.0,1,3.0,48.0,23.0,10.0,0.0,1.0,0.0,1.0,1.0,20.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,3.0
614,경기도 안산시 상록구 수암동,69147425.88,,1.0,0.0,0,2.0,8.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
615,경기도 안산시 상록구 양상동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
616,경기도 안산시 상록구 월피동,103935256.2,,2.0,2.0,1,3.0,62.0,25.0,11.0,0.0,4.0,0.0,0.0,0.0,32.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0
617,경기도 안산시 상록구 이동,86770081.32,,2.0,0.0,1,4.0,56.0,30.0,14.0,0.0,4.0,0.0,0.0,0.0,57.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0
618,경기도 안산시 상록구 일동,71914340.2,,1.0,1.0,0,3.0,33.0,12.0,8.0,0.0,3.0,0.0,0.0,0.0,29.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
619,경기도 안산시 상록구 장상동,66092486.52,,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
620,경기도 안산시 상록구 장하동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
621,경기도 안산시 상록구 팔곡이동,57158830.84,,1.0,0.0,0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
622,경기도 안산시 상록구 팔곡일동,53363378.65,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
623,경기도 안산시 수암동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,경기도 안산시 신길동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,경기도 안산시 원곡동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,경기도 안산시 초지동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,경기도 안산시 풍도동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,경기도 안성시 가사동,145924901.2,,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
629,경기도 안성시 가현동,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
630,경기도 안성시 계동,52013811.56,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
631,경기도 안성시 고삼면 가유리,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
632,경기도 안성시 고삼면 대갈리,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
633,경기도 안성시 고삼면 봉산리,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
634,경기도 안성시 고삼면 삼은리,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
635,경기도 안성시 고삼면 신창리,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
636,경기도 안성시 고삼면 쌍지리,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
637,경기도 안성시 고삼면 월향리,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
638,경기도 안성시 공도읍 건천리,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
639,경기도 안성시 공도읍 마정리,75578483.97,,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
640,경기도 안성시 공도읍 만정리,122245524.2,,1.0,2.0,1,3.0,60.0,22.0,7.0,0.0,3.0,0.0,0.0,0.0,32.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,3.0
641,경기도 안성시 공도읍 불당리,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
642,경기도 안성시 공도읍 승두리,66930397.64,,0.0,0.0,0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
643,경기도 안성시 공도읍 신두리,23296491.23,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
644,경기도 안성시 공도읍 양기리,94920473.42,,1.0,0.0,0,2.0,9.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0
645,경기도 안성시 공도읍 용두리,71033402.23,,2.0,0.0,0,5.0,27.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0
646,경기도 안성시 공도읍 웅교리,27864062.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
647,경기도 안성시 공도읍 중복리,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
648,경기도 안성시 공도읍 진사리,86191004.53,,1.0,1.0,0,3.0,29.0,11.0,6.0,0.0,2.0,0.0,2.0,1.0,20.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0
649,경기도 안성시 구포동,38890296.05,,0.0,0.0,0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
650,경기도 안성시 금광면 개산리,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
651,경기도 안성시 금광면 금광리,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
652,경기도 안성시 금광면 내우리,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
653,경기도 안성시 금광면 사흥리,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
654,경기도 안성시 금광면 삼흥리,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
655,경기도 안성시 금광면 상중리,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
656,경기도 안성시 금광면 석하리,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
